"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"318","New Haven, Connecticut, US","US","Connecticut","New Haven",84009009,41.4080325,-72.93620426
"319","New London, Connecticut, US","US","Connecticut","New London",84009011,41.48896435,-72.10430976
"320","Tolland, Connecticut, US","US","Connecticut","Tolland",84009013,41.85853803,-72.3308481
"321","Windham, Connecticut, US","US","Connecticut","Windham",84009015,41.82972709,-71.98182316
"322","Kent, Delaware, US","US","Delaware","Kent",84010001,39.08646628,-75.56884914
"323","New Castle, Delaware, US","US","Delaware","New Castle",84010003,39.57992638,-75.64054974
"324","Sussex, Delaware, US","US","Delaware","Sussex",84010005,38.66143781,-75.39031349
"325","District of Columbia,District of Columbia,US","US","District of Columbia","District of Columbia",84011001,38.90417773,-77.01655992
"326","Alachua, Florida, US","US","Florida","Alachua",84012001,29.67866525,-82.35928158
"327","Baker, Florida, US","US","Florida","Baker",84012003,30.33060121,-82.28467476
"328","Bay, Florida, US","US","Florida","Bay",84012005,30.26548745,-85.62122584
"329","Bradford, Florida, US","US","Florida","Bradford",84012007,29.95079741,-82.16611613
"330","Brevard, Florida, US","US","Florida","Brevard",84012009,28.29409504,-80.73091022
"331","Broward, Florida, US","US","Florida","Broward",84012011,26.15184651,-80.48725556
"332","Calhoun, Florida, US","US","Florida","Calhoun",84012013,30.40666734,-85.19394153
"333","Charlotte, Florida, US","US","Florida","Charlotte",84012015,26.90131002,-81.92949121
"334","Citrus, Florida, US","US","Florida","Citrus",84012017,28.84804315,-82.47614748
"335","Clay, Florida, US","US","Florida","Clay",84012019,29.98319144,-81.85609986
"336","Collier, Florida, US","US","Florida","Collier",84012021,26.11091986,-81.34687065
"337","Columbia, Florida, US","US","Florida","Columbia",84012023,30.22509788,-82.62160164
"338","DeSoto,Florida,US","US","Florida","DeSoto",84012027,27.18677893,-81.80941373
"339","Dixie, Florida, US","US","Florida","Dixie",84012029,29.60631086,-83.15724673
"340","Duval, Florida, US","US","Florida","Duval",84012031,30.33225875,-81.66976468
"341","Escambia, Florida, US","US","Florida","Escambia",84012033,30.67652764,-87.37284571
"342","Flagler, Florida, US","US","Florida","Flagler",84012035,29.45933576,-81.31508595
"343","Franklin, Florida, US","US","Florida","Franklin",84012037,29.83791238,-84.82731662
"344","Gadsden, Florida, US","US","Florida","Gadsden",84012039,30.57796289,-84.61915825
"345","Gilchrist, Florida, US","US","Florida","Gilchrist",84012041,29.72856978,-82.79880657
"346","Glades, Florida, US","US","Florida","Glades",84012043,26.95635849,-81.18996211
"347","Gulf, Florida, US","US","Florida","Gulf",84012045,29.93543004,-85.2427099
"348","Hamilton, Florida, US","US","Florida","Hamilton",84012047,30.49673973,-82.94998918
"349","Hardee, Florida, US","US","Florida","Hardee",84012049,27.49293939,-81.80956574
"350","Hendry, Florida, US","US","Florida","Hendry",84012051,26.55386945,-81.16469006
"351","Hernando, Florida, US","US","Florida","Hernando",84012053,28.55364461,-82.42700204
"352","Highlands, Florida, US","US","Florida","Highlands",84012055,27.34254618,-81.34071957
"353","Hillsborough, Florida, US","US","Florida","Hillsborough",84012057,27.9276559,-82.32013172
"354","Holmes, Florida, US","US","Florida","Holmes",84012059,30.86747479,-85.81319222
"355","Indian River, Florida, US","US","Florida","Indian River",84012061,27.69308961,-80.60556721
"356","Jackson, Florida, US","US","Florida","Jackson",84012063,30.7954597,-85.21500423
"357","Jefferson, Florida, US","US","Florida","Jefferson",84012065,30.43669112,-83.89442308
"358","Lafayette, Florida, US","US","Florida","Lafayette",84012067,29.98484137,-83.18166636
"359","Lake, Florida, US","US","Florida","Lake",84012069,28.76202069,-81.7125123
"360","Lee, Florida, US","US","Florida","Lee",84012071,26.58410348,-81.88399313
"361","Leon, Florida, US","US","Florida","Leon",84012073,30.45955727,-84.27491114
"362","Levy, Florida, US","US","Florida","Levy",84012075,29.31829741,-82.74007147
"363","Liberty, Florida, US","US","Florida","Liberty",84012077,30.23766008,-84.8829258
"364","Madison, Florida, US","US","Florida","Madison",84012079,30.44396917,-83.47398594
"365","Manatee, Florida, US","US","Florida","Manatee",84012081,27.47196942,-82.31831044
"366","Marion, Florida, US","US","Florida","Marion",84012083,29.21227113,-82.05803627
"367","Martin, Florida, US","US","Florida","Martin",84012085,27.0772071,-80.43109784
"368","Miami-Dade, Florida, US","US","Florida","Miami-Dade",84012086,25.6112362,-80.55170587
"369","Monroe, Florida, US","US","Florida","Monroe",84012087,25.20904673,-81.07812416
"370","Nassau, Florida, US","US","Florida","Nassau",84012089,30.61037141,-81.80297522
"371","Okaloosa, Florida, US","US","Florida","Okaloosa",84012091,30.69143028,-86.59267105
"372","Okeechobee, Florida, US","US","Florida","Okeechobee",84012093,27.3863362,-80.88944347
"373","Orange, Florida, US","US","Florida","Orange",84012095,28.51367621,-81.31799498
"374","Osceola, Florida, US","US","Florida","Osceola",84012097,28.06312234,-81.14882926
"375","Palm Beach, Florida, US","US","Florida","Palm Beach",84012099,26.64676272,-80.46536002
"376","Pasco, Florida, US","US","Florida","Pasco",84012101,28.30810945,-82.40227529
"377","Pinellas, Florida, US","US","Florida","Pinellas",84012103,27.93130349,-82.72239666
"378","Polk, Florida, US","US","Florida","Polk",84012105,27.95027105,-81.69732947
"379","Putnam, Florida, US","US","Florida","Putnam",84012107,29.60779729,-81.74230285
"380","St. Johns, Florida, US","US","Florida","St. Johns",84012109,29.90096506,-81.43589967
"381","St. Lucie, Florida, US","US","Florida","St. Lucie",84012111,27.37763908,-80.47106649
"382","Santa Rosa, Florida, US","US","Florida","Santa Rosa",84012113,30.6934145,-87.02458128
"383","Sarasota, Florida, US","US","Florida","Sarasota",84012115,27.18546175,-82.33174248
"384","Seminole, Florida, US","US","Florida","Seminole",84012117,28.7158582,-81.24060348
"385","Sumter, Florida, US","US","Florida","Sumter",84012119,28.70181754,-82.0794267
"386","Suwannee, Florida, US","US","Florida","Suwannee",84012121,30.19746066,-82.9909967
"387","Taylor, Florida, US","US","Florida","Taylor",84012123,30.04848048,-83.60445406
"388","Union, Florida, US","US","Florida","Union",84012125,30.04412971,-82.37497443
"389","Volusia, Florida, US","US","Florida","Volusia",84012127,29.05858895,-81.18263252
"390","Wakulla, Florida, US","US","Florida","Wakulla",84012129,30.16548905,-84.39895211
"391","Walton, Florida, US","US","Florida","Walton",84012131,30.64204028,-86.16935664
"392","Washington, Florida, US","US","Florida","Washington",84012133,30.61359259,-85.66002461
"393","Appling, Georgia, US","US","Georgia","Appling",84013001,31.74847232,-82.28909114
"394","Atkinson, Georgia, US","US","Georgia","Atkinson",84013003,31.29633502,-82.87545866
"395","Bacon, Georgia, US","US","Georgia","Bacon",84013005,31.55456473,-82.45936528
"396","Baker, Georgia, US","US","Georgia","Baker",84013007,31.32669878,-84.44218806
"397","Baldwin, Georgia, US","US","Georgia","Baldwin",84013009,33.06882326,-83.24701748
"398","Banks, Georgia, US","US","Georgia","Banks",84013011,34.35607081,-83.49644388
"399","Barrow, Georgia, US","US","Georgia","Barrow",84013013,33.99148694,-83.71436292
"400","Bartow, Georgia, US","US","Georgia","Bartow",84013015,34.23732119,-84.83887523
"401","Ben Hill, Georgia, US","US","Georgia","Ben Hill",84013017,31.76095874,-83.22145359
"402","Berrien, Georgia, US","US","Georgia","Berrien",84013019,31.27590016,-83.2252992
"403","Bibb, Georgia, US","US","Georgia","Bibb",84013021,32.80904227,-83.70489165
"404","Bleckley, Georgia, US","US","Georgia","Bleckley",84013023,32.43829035,-83.33035166
"405","Brantley, Georgia, US","US","Georgia","Brantley",84013025,31.19576557,-81.97743999
"406","Brooks, Georgia, US","US","Georgia","Brooks",84013027,30.83922642,-83.58303423
"407","Bryan, Georgia, US","US","Georgia","Bryan",84013029,32.00979311,-81.44002948
"408","Bulloch, Georgia, US","US","Georgia","Bulloch",84013031,32.39577406,-81.74811421
"409","Burke, Georgia, US","US","Georgia","Burke",84013033,33.05917989,-81.99928721
"410","Butts, Georgia, US","US","Georgia","Butts",84013035,33.2830945,-83.9543504
"411","Calhoun, Georgia, US","US","Georgia","Calhoun",84013037,31.53169785,-84.62725131
"412","Camden, Georgia, US","US","Georgia","Camden",84013039,30.92951916,-81.66601818
"413","Candler, Georgia, US","US","Georgia","Candler",84013043,32.40209349,-82.07702563
"414","Carroll, Georgia, US","US","Georgia","Carroll",84013045,33.58138199,-85.07976677
"415","Catoosa, Georgia, US","US","Georgia","Catoosa",84013047,34.89872298,-85.13757014
"416","Charlton, Georgia, US","US","Georgia","Charlton",84013049,30.78371028,-82.13951596
"417","Chatham, Georgia, US","US","Georgia","Chatham",84013051,32.00043026,-81.12489526
"418","Chattahoochee, Georgia, US","US","Georgia","Chattahoochee",84013053,32.34341231,-84.78809239
"419","Chattooga, Georgia, US","US","Georgia","Chattooga",84013055,34.47197698,-85.34535662
"420","Cherokee, Georgia, US","US","Georgia","Cherokee",84013057,34.24393976,-84.47431861
"421","Clarke, Georgia, US","US","Georgia","Clarke",84013059,33.95436462,-83.37124007
"422","Clay, Georgia, US","US","Georgia","Clay",84013061,31.62221166,-84.97713865
"423","Clayton, Georgia, US","US","Georgia","Clayton",84013063,33.54187245,-84.35594188
"424","Clinch, Georgia, US","US","Georgia","Clinch",84013065,30.91395822,-82.70432472
"425","Cobb, Georgia, US","US","Georgia","Cobb",84013067,33.94243204,-84.5761255
"426","Coffee, Georgia, US","US","Georgia","Coffee",84013069,31.54892966,-82.8549206
"427","Colquitt, Georgia, US","US","Georgia","Colquitt",84013071,31.18810588,-83.7677946
"428","Columbia, Georgia, US","US","Georgia","Columbia",84013073,33.54534185,-82.263524
"429","Cook, Georgia, US","US","Georgia","Cook",84013075,31.16068491,-83.42947229
"430","Coweta, Georgia, US","US","Georgia","Coweta",84013077,33.35334302,-84.76129976
"431","Crawford, Georgia, US","US","Georgia","Crawford",84013079,32.71391813,-83.98061238
"432","Crisp, Georgia, US","US","Georgia","Crisp",84013081,31.92289565,-83.76811843
"433","Dade, Georgia, US","US","Georgia","Dade",84013083,34.8549167,-85.50490424
"434","Dawson, Georgia, US","US","Georgia","Dawson",84013085,34.44244079,-84.16964071
"435","Decatur, Georgia, US","US","Georgia","Decatur",84013087,30.87967778,-84.57619536
"436","DeKalb, Georgia, US","US","Georgia","DeKalb",84013089,33.76944049,-84.22396017
"437","Dodge, Georgia, US","US","Georgia","Dodge",84013091,32.17265114,-83.16948926
"438","Dooly, Georgia, US","US","Georgia","Dooly",84013093,32.15630737,-83.79746561
"439","Dougherty, Georgia, US","US","Georgia","Dougherty",84013095,31.53328528,-84.21722377
"440","Douglas, Georgia, US","US","Georgia","Douglas",84013097,33.70291126,-84.77026156
"441","Early, Georgia, US","US","Georgia","Early",84013099,31.32155345,-84.90255207
"442","Echols, Georgia, US","US","Georgia","Echols",84013101,30.71101099,-82.89687287
"443","Effingham, Georgia, US","US","Georgia","Effingham",84013103,32.36616021,-81.34280942
"444","Elbert, Georgia, US","US","Georgia","Elbert",84013105,34.11302332,-82.83936148
"445","Emanuel, Georgia, US","US","Georgia","Emanuel",84013107,32.59221302,-82.30239915
"446","Evans, Georgia, US","US","Georgia","Evans",84013109,32.15328841,-81.8870105
"447","Fannin, Georgia, US","US","Georgia","Fannin",84013111,34.86430205,-84.316964
"448","Fayette, Georgia, US","US","Georgia","Fayette",84013113,33.41357794,-84.49089434
"449","Floyd, Georgia, US","US","Georgia","Floyd",84013115,34.26268279,-85.21577392
"450","Forsyth, Georgia, US","US","Georgia","Forsyth",84013117,34.22604035,-84.1231513
"451","Franklin, Georgia, US","US","Georgia","Franklin",84013119,34.37525597,-83.23159927
"452","Fulton, Georgia, US","US","Georgia","Fulton",84013121,33.79216944,-84.46319413
"453","Gilmer, Georgia, US","US","Georgia","Gilmer",84013123,34.69316688,-84.45802506
"454","Glascock, Georgia, US","US","Georgia","Glascock",84013125,33.22879932,-82.61297636
"455","Glynn, Georgia, US","US","Georgia","Glynn",84013127,31.23279254,-81.53811412
"456","Gordon, Georgia, US","US","Georgia","Gordon",84013129,34.50487351,-84.87296253
"457","Grady, Georgia, US","US","Georgia","Grady",84013131,30.87454847,-84.23418364
"458","Greene, Georgia, US","US","Georgia","Greene",84013133,33.5769205,-83.17139104
"459","Gwinnett, Georgia, US","US","Georgia","Gwinnett",84013135,33.96044201,-84.02137802
"460","Habersham, Georgia, US","US","Georgia","Habersham",84013137,34.63331566,-83.53094677
"461","Hall, Georgia, US","US","Georgia","Hall",84013139,34.32207823,-83.81896936
"462","Hancock, Georgia, US","US","Georgia","Hancock",84013141,33.2721566,-82.99766919
"463","Haralson, Georgia, US","US","Georgia","Haralson",84013143,33.79602175,-85.21005667
"464","Harris, Georgia, US","US","Georgia","Harris",84013145,32.73709786,-84.90538572
"465","Hart, Georgia, US","US","Georgia","Hart",84013147,34.34626973,-82.96567682
"466","Heard, Georgia, US","US","Georgia","Heard",84013149,33.29686567,-85.12886832
"467","Henry, Georgia, US","US","Georgia","Henry",84013151,33.4533428,-84.1481466
"468","Houston, Georgia, US","US","Georgia","Houston",84013153,32.45802497,-83.66879087
"469","Irwin, Georgia, US","US","Georgia","Irwin",84013155,31.60213036,-83.27501387
"470","Jackson, Georgia, US","US","Georgia","Jackson",84013157,34.13794553,-83.56814788
"471","Jasper, Georgia, US","US","Georgia","Jasper",84013159,33.31535543,-83.68844964
"472","Jeff Davis, Georgia, US","US","Georgia","Jeff Davis",84013161,31.80405727,-82.6372487
"473","Jefferson, Georgia, US","US","Georgia","Jefferson",84013163,33.05867328,-82.41609057
"474","Jenkins, Georgia, US","US","Georgia","Jenkins",84013165,32.79248718,-81.96040187
"475","Johnson, Georgia, US","US","Georgia","Johnson",84013167,32.70211082,-82.66166794
"476","Jones, Georgia, US","US","Georgia","Jones",84013169,33.02512137,-83.56019163
"477","Lamar, Georgia, US","US","Georgia","Lamar",84013171,33.07841647,-84.14263877
"478","Lanier, Georgia, US","US","Georgia","Lanier",84013173,31.0382857,-83.06472457
"479","Laurens, Georgia, US","US","Georgia","Laurens",84013175,32.46325233,-82.92221316
"480","Lee, Georgia, US","US","Georgia","Lee",84013177,31.7793306,-84.14324253
"481","Liberty, Georgia, US","US","Georgia","Liberty",84013179,31.82588896,-81.49251135
"482","Lincoln, Georgia, US","US","Georgia","Lincoln",84013181,33.79201475,-82.45024131
"483","Long, Georgia, US","US","Georgia","Long",84013183,31.75218791,-81.74952375
"484","Lowndes, Georgia, US","US","Georgia","Lowndes",84013185,30.83568832,-83.27056716
"485","Lumpkin, Georgia, US","US","Georgia","Lumpkin",84013187,34.57286511,-84.00425681
"486","McDuffie,Georgia,US","US","Georgia","McDuffie",84013189,33.47851918,-82.48252774
"487","McIntosh, Georgia, US","US","Georgia","McIntosh",84013191,31.49683595,-81.40163426
"488","Macon, Georgia, US","US","Georgia","Macon",84013193,32.35207048,-84.04234127
"489","Madison, Georgia, US","US","Georgia","Madison",84013195,34.12920917,-83.21218732
"490","Marion, Georgia, US","US","Georgia","Marion",84013197,32.3483402,-84.52733571
"491","Meriwether, Georgia, US","US","Georgia","Meriwether",84013199,33.04163534,-84.68859732
"492","Miller, Georgia, US","US","Georgia","Miller",84013201,31.16568912,-84.73151117
"493","Mitchell, Georgia, US","US","Georgia","Mitchell",84013205,31.22483255,-84.19381821
"494","Monroe, Georgia, US","US","Georgia","Monroe",84013207,33.014289,-83.92097166
"495","Montgomery, Georgia, US","US","Georgia","Montgomery",84013209,32.17201038,-82.53527476
"496","Morgan, Georgia, US","US","Georgia","Morgan",84013211,33.59232073,-83.49129491
"497","Murray, Georgia, US","US","Georgia","Murray",84013213,34.78897608,-84.74993177
"498","Muscogee, Georgia, US","US","Georgia","Muscogee",84013215,32.50931999,-84.87142262
"499","Newton, Georgia, US","US","Georgia","Newton",84013217,33.55514538,-83.8454714
"500","Oconee, Georgia, US","US","Georgia","Oconee",84013219,33.83749973,-83.43679568
"501","Oglethorpe, Georgia, US","US","Georgia","Oglethorpe",84013221,33.8786296,-83.08278123
"502","Paulding, Georgia, US","US","Georgia","Paulding",84013223,33.91969522,-84.86848792
"503","Peach, Georgia, US","US","Georgia","Peach",84013225,32.56934316,-83.82937
"504","Pickens, Georgia, US","US","Georgia","Pickens",84013227,34.46589159,-84.46406611
"505","Pierce, Georgia, US","US","Georgia","Pierce",84013229,31.35928155,-82.21598442
