"","deaths","continentExp","CRPS","confirmed_today","deaths_today","Date","population","confirmed","recovered","imputed","recovered_imputed","active","active_imputed","new_confirmed","net_active","net_active_imputed","new_recovered","new_recovered_imputed","new_deaths","confirmed_pM","active_pM","recovered_pM","deaths_pM","new_confirmed_pM","net_active_pM","new_recovered_pM","new_deaths_pM","recovered_per_confirmed","deaths_per_confirmed","recovered_per_deaths","day_1","day_20","day_100","day_400","day_1000","day_2000","day_5000","day_10000"
"96",8339,"Europe","Belgium",272,323,2020-05-07,11422068,50781,0,TRUE,0,42442,42442,421,285.6,285.6,0,0,135.4,4445.86742085584,3715.7894699979,0,730.077950857936,36.8584743148088,25.0042286563169,0,11.854245658492,,0.164214962289045,,94,64,62,55,52,48,42,39
"97",8415,"Europe","Belgium",639,76,2020-05-08,11422068,51420,0,TRUE,0,43005,43005,,,,,,,4501.81175597974,3765.08001878469,0,736.731737195051,,,,,,0.16365227537923,,95,65,63,56,53,49,43,40
"98",8521,"Europe","Belgium",591,106,2020-05-09,11422068,52011,0,TRUE,0,43490,43490,,,,,,,4553.55369973283,3807.54168159391,0,746.012018138922,,,,,,0.163830728115206,,96,66,64,57,54,50,44,41
"99",432,"America","Brazil",1222,73,2020-04-05,209469333,10278,0,TRUE,0,9846,9846,1044,981.6,981.6,0,0,62.4,49.0668483677274,47.0044939704849,0,2.06235439724248,4.98402312666933,4.68612749151209,0,0.297895635157248,,0.042031523642732,,40,28,22,18,15,12,5,1
"100",486,"America","Brazil",852,54,2020-04-06,209469333,11130,0,TRUE,0,10644,10644,1161.4,1087.8,1087.8,0,0,73.6,53.1342695400668,50.814120843169,0,2.32014869689779,5.54448702999403,5.19312294750087,0,0.351364082493164,,0.0436657681940701,,41,29,23,19,16,13,6,2
"101",553,"America","Brazil",926,67,2020-04-07,209469333,12056,0,TRUE,0,11503,11503,1374.2,1286,1286,0,0,88.2,57.5549643823041,54.9149597950933,0,2.64000458721086,6.56038752937644,6.1393235066061,0,0.42106402277034,,0.0458692767086928,,42,30,24,20,17,14,7,3
"102",667,"America","Brazil",1661,114,2020-04-08,209469333,13717,0,TRUE,0,13050,13050,1515.8,1414,1414,0,0,101.8,65.484526080961,62.3002890833667,0,3.1842369975943,7.23638147069481,6.75039147615942,0,0.485989994535382,,0.0486257928118393,,43,31,25,21,18,15,8,4
"103",800,"America","Brazil",2210,133,2020-04-09,209469333,15927,0,TRUE,0,15127,15127,1701.6,1587.6,1587.6,0,0,114,76.0349964927802,72.2158216830719,0,3.8191748097083,8.12338482024956,7.57915240986613,0,0.544232410383433,,0.0502291705908206,,44,32,26,22,19,16,9,5
"104",941,"America","Brazil",1930,141,2020-04-10,209469333,17857,0,TRUE,0,16916,16916,1734.2,1620,1620,0,0,114.2,85.2487557212014,80.7564513512821,0,4.49230436991939,8.27901619374517,7.73382898965931,0,0.54518720408586,,0.0526964215713726,,45,33,27,23,20,17,10,6
"105",1056,"America","Brazil",1781,115,2020-04-11,209469333,19638,0,TRUE,0,18582,18582,1690.4,1579.2,1579.2,0,0,111.2,93.7511936413145,88.7098828924996,0,5.04131074881496,8.06991637291364,7.53905107436419,0,0.530865298549454,,0.053773296669722,,46,34,28,24,21,18,11,7
"106",1124,"America","Brazil",1089,68,2020-04-12,209469333,20727,0,TRUE,0,19603,19603,1500.6,1395,1395,0,0,105.6,98.95004535103,93.5841047433898,0,5.36594060764017,7.16381714931035,6.65968607442885,0,0.504131074881496,,0.0542287837120664,,47,35,29,25,22,19,12,8
"107",1223,"America","Brazil",1442,99,2020-04-13,209469333,22169,0,TRUE,0,20946,20946,1481,1362.8,1362.8,0,0,118.2,105.834107945529,99.9955444551876,0,5.83856349034157,7.07024736647249,6.50596428833809,0,0.564283078134402,,0.0551671252650097,,48,36,30,26,23,20,13,9
"108",1328,"America","Brazil",1261,105,2020-04-14,209469333,23430,0,TRUE,0,22102,22102,1736.4,1600.4,1600.4,0,0,136,111.854082239332,105.514252055216,0,6.33983018411578,8.28951892447187,7.64025920682146,0,0.649259717650411,,0.0566794707639778,,49,37,31,27,24,21,14,10
"109",1532,"America","Brazil",1832,204,2020-04-15,209469333,25262,0,TRUE,0,23730,23730,1939.6,1779.6,1779.6,0,0,160,120.599992553564,113.286272792973,0,7.3137197605914,9.25958932613778,8.49575436419612,0,0.763834961941661,,0.0606444462037843,,50,38,32,28,25,22,15,11
"110",1736,"America","Brazil",3058,204,2020-04-16,209469333,28320,0,TRUE,0,26584,26584,2302.6,2119,2119,0,0,183.6,135.198788263674,126.911178926607,0,8.28760933706702,10.9925398960429,10.1160392772149,0,0.876500618828056,,0.0612994350282486,,51,39,33,29,26,23,16,12
"111",1924,"America","Brazil",2105,188,2020-04-17,209469333,30425,0,TRUE,0,28501,28501,2633.8,2430,2430,0,0,203.8,145.247991981719,136.06287656437,0,9.18511541734847,12.5736782672622,11.600743484489,0,0.97293478277319,,0.0632374691865242,,52,40,34,30,27,24,17,13
"112",2141,"America","Brazil",3257,217,2020-04-18,209469333,33682,0,TRUE,0,31541,31541,2678.4,2492.4,2492.4,0,0,186,160.796807425744,150.575740841262,0,10.2210665844818,12.7865972629034,11.8986391196462,0,0.88795814325718,,0.0635651089602755,,53,41,35,31,28,25,18,14
"113",2347,"America","Brazil",2917,206,2020-04-19,209469333,36599,0,TRUE,0,34252,34252,2452.2,2284.4,2284.4,0,0,167.8,174.722473575643,163.517969477661,0,11.2045040979817,11.7067255854584,10.9056536691221,0,0.801071916336316,,0.0641274351758245,,54,42,36,32,29,26,19,15
"114",2462,"America","Brazil",2055,115,2020-04-20,209469333,38654,0,TRUE,0,36192,36192,2530.8,2367.4,2367.4,0,0,163.4,184.532978868081,172.779468391204,0,11.7535104768773,12.0819595105122,11.3018930556293,0,0.780066454882921,,0.0636932788327211,,55,43,37,33,30,27,20,16
"115",2575,"America","Brazil",1927,113,2020-04-21,209469333,40581,0,TRUE,0,38006,38006,2415,2262,2262,0,0,153,193.732416190966,181.439447272217,0,12.2929689187486,11.5291339568069,10.7987167744502,0,0.730417182356713,,0.063453340233114,,56,44,38,34,31,28,21,17
"116",2741,"America","Brazil",2498,166,2020-04-22,209469333,43079,0,TRUE,0,40338,40338,2578.6,2385.4,2385.4,0,0,193.2,205.65778953428,192.572341842517,0,13.0854476917631,12.3101552053923,11.3878244888477,0,0.922330716544555,,0.0636272893985469,,57,45,39,35,32,29,22,18
"117",2906,"America","Brazil",2678,165,2020-04-23,209469333,45757,0,TRUE,0,42851,42851,2868.2,2626.6,2626.6,0,0,241.6,218.442477209778,204.569324713513,0,13.8731524962654,13.6926964865067,12.5393056939748,0,1.15339079253191,,0.0635094083965295,,58,46,40,36,33,30,23,19
"118",3313,"America","Brazil",3735,407,2020-04-24,209469333,49492,0,TRUE,0,46179,46179,3585.6,3297.4,3297.4,0,0,288.2,236.273249602604,220.4570919219,0,15.8161576807045,17.1175414971126,15.7416837719152,0,1.37585772519742,,0.0669401115331771,,59,47,41,37,34,31,24,20
"119",3670,"America","Brazil",3503,357,2020-04-25,209469333,52995,0,TRUE,0,49325,49325,3761.8,3469,3469,0,0,292.8,252.996461300614,235.475996861078,0,17.5204644395368,17.9587147489509,16.5608967685976,0,1.39781798035324,,0.0692518162090763,,60,48,42,38,35,32,25,21
"120",4016,"America","Brazil",5514,346,2020-04-26,209469333,58509,0,TRUE,0,54493,54493,4148.8,3821.4,3821.4,0,0,327.4,279.320123676529,260.147866131793,0,19.1722575447357,19.8062405631473,18.2432432722741,0,1.56299729087312,,0.0686390128014494,,61,49,43,39,36,33,26,22
"121",4205,"America","Brazil",3379,189,2020-04-27,209469333,61888,0,TRUE,0,57683,57683,4478.8,4138,4138,0,0,340.8,295.451363279034,275.376825685505,0,20.0745375935293,21.3816501721519,19.7546817032162,0,1.62696846893574,,0.0679453205791107,,62,50,44,40,37,34,27,23
"122",4543,"America","Brazil",4613,338,2020-04-28,209469333,66501,0,TRUE,0,61958,61958,5033.4,4674.2,4674.2,0,0,359.2,317.473680025515,295.785541074884,0,21.688138950631,24.0292931089822,22.3144836194232,0,1.71480948955903,,0.0683147621840273,,63,51,45,41,38,35,28,24
"123",5017,"America","Brazil",5385,474,2020-04-29,209469333,71886,0,TRUE,0,66869,66869,5374.2,4997.2,4997.2,0,0,377,343.181500463364,319.230500437981,0,23.9510000253832,25.656261577918,23.8564754488429,0,1.79978612907504,,0.0697910580641571,,64,52,46,42,39,36,29,25
"124",5466,"America","Brazil",6276,449,2020-04-30,209469333,78162,0,TRUE,0,72696,72696,5940.2,5515.4,5515.4,0,0,424.8,373.142926845525,347.048414958193,0,26.094511887332,28.3583277557866,26.3303459318315,0,2.02798182395511,,0.0699316803561833,,65,53,47,43,40,37,30,26
"125",5901,"America","Brazil",7218,435,2020-05-01,209469333,85380,0,TRUE,0,79479,79479,6011.6,5570.2,5570.2,0,0,441.4,407.601431566119,379.430243376008,0,28.1711881901109,28.699189107553,26.5919594062965,0,2.10722970125656,,0.0691145467322558,,66,54,48,44,41,38,31,27
"126",6329,"America","Brazil",6209,428,2020-05-02,209469333,91589,0,TRUE,0,85260,85260,5852.2,5450.6,5450.6,0,0,401.6,437.243002057967,407.028555344662,0,30.2144467133048,27.9382185267187,26.0209927722451,0,1.91722575447357,,0.0691021847601786,,67,55,49,45,42,39,32,28
"127",6750,"America","Brazil",4970,421,2020-05-03,209469333,96559,0,TRUE,0,89809,89809,5923.6,5552.6,5552.6,0,0,371,460.96962556328,428.745338106366,0,32.2242874569138,28.2790798784851,26.5079375604829,0,1.77114231800223,,0.0699054464110026,,68,56,50,46,43,40,33,29
"128",7025,"America","Brazil",4588,275,2020-05-04,209469333,101147,0,TRUE,0,94122,94122,5867,5463,5463,0,0,404,482.872593096957,449.335464299206,0,33.537128797751,28.0088732606983,26.0801899817956,0,1.92868327890269,,0.0694533698478452,,69,57,51,47,44,41,34,30
"129",7321,"America","Brazil",6633,296,2020-05-05,209469333,107780,0,TRUE,0,100459,100459,6725.8,6284.4,6284.4,0,0,441.4,514.538326237951,479.588102760608,0,34.9502234773431,32.1087574189201,30.0015277176636,0,2.10722970125656,,0.0679254035999258,,70,58,52,48,45,42,35,31
"130",7921,"America","Brazil",6935,600,2020-05-06,209469333,114715,0,TRUE,0,106794,106794,7709.4,7230.2,7230.2,0,0,479.2,547.64579786961,509.831193284986,0,37.8146045846243,36.8044328474565,34.5167471364412,0,2.28768571101527,,0.0690493832541516,,71,59,53,49,46,43,36,32
"131",8536,"America","Brazil",10503,615,2020-05-07,209469333,125218,0,TRUE,0,116682,116682,8836.2,8261.8,8261.8,0,0,574.4,597.786789152568,557.03619393298,0,40.7505952195876,42.1837405669306,39.4415730535601,0,2.74216751337056,,0.0681691130668115,,72,60,54,50,47,44,37,33
"132",9146,"America","Brazil",9888,610,2020-05-08,209469333,135106,0,TRUE,0,125960,125960,,,,,,,644.991789800562,601.329073788572,0,43.6627160119902,,,,,,0.0676949950409308,,73,61,55,51,48,45,38,34
"133",9897,"America","Brazil",10222,751,2020-05-09,209469333,145328,0,TRUE,0,135431,135431,,,,,,,693.79129593161,646.543329567006,0,47.2479663646038,,,,,,0.06810112297699,,74,62,56,52,49,46,39,35
"134",138,"America","Canada",1673,29,2020-04-03,37058856,11268,0,TRUE,0,11130,11130,1291.6,1263.2,1263.2,0,0,28.4,304.056876445403,300.333070184358,0,3.72380626104594,34.8526678751228,34.0863193402408,0,0.766348534881919,,0.0122470713525027,,69,34,23,18,13,9,6,1
"135",187,"America","Canada",1251,49,2020-04-04,37058856,12519,0,TRUE,0,12332,12332,1392,1355.2,1355.2,0,0,36.8,337.813989724885,332.767962400135,0,5.04602732475066,37.5618718505504,36.5688568476048,0,0.993015002945585,,0.0149372953111271,,70,35,24,19,14,10,7,2
"136",231,"America","Canada",1363,44,2020-04-05,37058856,13882,0,TRUE,0,13651,13651,1411.6,1368.8,1368.8,0,0,42.8,374.593322578549,368.359994706798,0,6.23332787175082,38.0907602760323,36.9358406530412,0,1.15491962299106,,0.0166402535657686,,71,36,25,20,15,11,8,3
"137",280,"America","Canada",1614,49,2020-04-06,37058856,15496,0,TRUE,0,15216,15216,1323,1274.6,1274.6,0,0,48.4,418.145665370782,410.590116435327,0,7.55554893545554,35.6999687200274,34.3939381183272,0,1.30603060170017,,0.0180691791430046,,72,37,26,21,16,12,9,4
"138",323,"America","Canada",1157,43,2020-04-07,37058856,16653,0,TRUE,0,16330,16330,1351,1301.4,1301.4,0,0,49.6,449.366272936218,440.650407557103,0,8.71586537911478,36.455523613573,35.1171120878637,0,1.33841152570927,,0.0193959046418063,,73,38,27,22,17,13,10,5
"139",380,"America","Canada",1230,57,2020-04-08,37058856,17883,0,TRUE,0,17503,17503,1373.2,1317.6,1317.6,0,0,55.6,482.556720045541,472.302760775994,0,10.2539592695468,37.0545707077412,35.5542545619865,0,1.50031614575474,,0.0212492311133479,,74,39,28,23,18,14,11,6
"140",435,"America","Canada",1391,55,2020-04-09,37058856,19274,0,TRUE,0,18839,18839,1327.4,1269.6,1269.6,0,0,57.8,520.09160779275,508.353522839453,0,11.738084953297,35.8186987747274,34.2590176016227,0,1.55968117310475,,0.0225692642938674,,75,40,29,24,19,15,12,7
"141",509,"America","Canada",1474,74,2020-04-10,37058856,20748,0,TRUE,0,20239,20239,1329.6,1263.6,1263.6,0,0,66,559.866176117255,546.131267516731,0,13.7349086005245,35.8780638020774,34.0971129815772,0,1.78095082050023,,0.0245324850588008,,76,41,30,25,20,16,13,8
"142",569,"America","Canada",1385,60,2020-04-11,37058856,22133,0,TRUE,0,21564,21564,1296.4,1229,1229,0,0,67.4,597.239159244419,581.88520444344,0,15.3539548009793,34.9821915711591,33.1634630059816,0,1.81872856517751,,0.0257082184972665,,77,42,31,26,21,17,14,9
"143",653,"America","Canada",1168,84,2020-04-12,37058856,23301,0,TRUE,0,22648,22648,1277.8,1208.8,1208.8,0,0,69,628.756591946605,611.135972464989,0,17.6206194816159,34.4802872490182,32.6183841184952,0,1.86190313052297,,0.028024548302648,,78,43,32,27,22,18,15,10
"144",717,"America","Canada",1064,64,2020-04-13,37058856,24365,0,TRUE,0,23648,23648,1259.6,1180.8,1180.8,0,0,78.8,657.467677901336,638.120075805902,0,19.3476020954344,33.9891765682135,31.8628292249496,0,2.12634734326392,,0.0294274574184281,,79,44,33,28,23,19,16,11
"145",780,"America","Canada",1298,63,2020-04-14,37058856,25663,0,TRUE,0,24883,24883,1246.2,1158,1158,0,0,88.2,692.493044037841,671.445443431929,0,21.0476006059118,33.6275895834453,31.2475916687768,0,2.37999791466849,,0.0303939523828079,,80,45,34,29,24,20,17,12
"146",903,"America","Canada",1383,123,2020-04-15,37058856,27046,0,TRUE,0,26143,26143,1356,1248,1248,0,0,108,729.812058958323,705.445413641479,0,24.3666453168441,36.5904441302775,33.676160969459,0,2.91428316081856,,0.0333875619315241,,81,46,35,30,25,21,18,13
"147",1010,"America","Canada",1318,107,2020-04-16,37058856,28364,0,TRUE,0,27354,27354,1501.4,1383,1383,0,0,118.4,765.377107161646,738.123162787324,0,27.2539443743218,40.5139327560462,37.3190149204822,0,3.19491783556406,,0.0356085178395149,,82,47,36,31,26,22,19,14
"148",1193,"America","Canada",1717,183,2020-04-17,37058856,30081,0,TRUE,0,28888,28888,1535.6,1398.2,1398.2,0,0,137.4,811.708812597993,779.516777312284,0,32.1920352857088,41.4367890903054,37.729173291264,0,3.70761579904139,,0.039659585785047,,83,48,37,32,27,23,20,15
"149",1309,"America","Canada",1791,116,2020-04-18,37058856,31872,0,TRUE,0,30563,30563,1546.2,1410.8,1410.8,0,0,135.4,860.037341681567,824.715150408313,0,35.3221912732546,41.7228205857191,38.0691729933595,0,3.65364759235957,,0.0410705321285141,,84,49,38,33,28,24,21,16
"150",1467,"America","Canada",1469,158,2020-04-19,37058856,33341,0,TRUE,0,31874,31874,1691.8,1555.8,1555.8,0,0,136,899.676989489368,860.091309888249,0,39.5856796011188,45.651706032156,41.9818679777919,0,3.66983805436412,,0.0439998800275937,,85,50,39,34,29,25,22,17
"151",1580,"America","Canada",1436,113,2020-04-20,37058856,34777,0,TRUE,0,33197,33197,1666.4,1538.2,1538.2,0,0,128.2,938.426161886919,895.791278608277,0,42.634883278642,44.9663098072968,41.5069477589918,0,3.459362048305,,0.0454323259625615,,86,51,40,35,30,26,23,18
"152",1690,"America","Canada",2046,110,2020-04-21,37058856,36823,0,TRUE,0,35133,35133,1661.4,1528.4,1528.4,0,0,133,993.635637322426,948.032502676283,0,45.6031346461423,44.8313892905922,41.2425035462509,0,3.58888574434138,,0.0458952285256497,,87,52,41,36,31,27,24,19
"153",1834,"America","Canada",1590,144,2020-04-22,37058856,38413,0,TRUE,0,36579,36579,1751.6,1615.8,1615.8,0,0,135.8,1036.54036163448,987.051516107243,0,49.4888455272338,47.2653554119426,43.6009141782466,0,3.66444123369594,,0.0477442532475985,,88,53,42,37,32,28,25,20
"154",1974,"America","Canada",1766,140,2020-04-23,37058856,40179,0,TRUE,0,38205,38205,1820,1675.6,1675.6,0,0,144.4,1084.19428813453,1030.92766813957,0,53.2666199949615,49.111068080461,45.2145635580332,0,3.89650452242778,,0.0491301426118121,,89,54,43,38,33,29,26,21
"155",2146,"America","Canada",1920,172,2020-04-24,37058856,42099,0,TRUE,0,39953,39953,1703.6,1548.6,1548.6,0,0,155,1136.00376654908,1078.09588077948,0,57.9078857695985,45.9701184515788,41.7875824337373,0,4.18253601784146,,0.0509750825435284,,90,55,44,39,34,30,27,22
"156",2302,"America","Canada",1778,156,2020-04-25,37058856,43877,0,TRUE,0,41575,41575,1694.2,1549,1549,0,0,145.2,1183.98150228922,1121.86409639844,0,62.1174058907809,45.7164678801742,41.7983760750737,0,3.91809180510051,,0.0524648449073547,,91,56,45,40,35,31,28,23
"157",2465,"America","Canada",1464,163,2020-04-26,37058856,45341,0,TRUE,0,42876,42876,1662,1515.4,1515.4,0,0,146.6,1223.48622958032,1156.97041484497,0,66.5158147353496,44.8475797525968,40.891710202819,0,3.95586954977779,,0.0543658057828455,,92,57,46,41,36,32,29,24
"158",2560,"America","Canada",1543,95,2020-04-27,37058856,46884,0,TRUE,0,44324,44324,1583.2,1440.6,1440.6,0,0,142.6,1265.12270103535,1196.04339648261,0,69.0793045527363,42.7212324093329,38.8732992729187,0,3.84793313641414,,0.0546028495862128,,93,58,47,42,37,33,30,25
"159",2707,"America","Canada",1605,147,2020-04-28,37058856,48489,0,TRUE,0,45782,45782,1542,1403.2,1403.2,0,0,138.8,1308.43218689751,1235.38621915366,0,73.0459677438505,41.6094873516873,37.8640938079686,0,3.74539354371867,,0.0558270948050073,,94,59,48,43,38,34,31,26
"160",2859,"America","Canada",1526,152,2020-04-29,37058856,50015,0,TRUE,0,47156,47156,1579,1435.2,1435.2,0,0,143.8,1349.60992859575,1272.46237714408,0,77.1475514516692,42.607899175301,38.7275851148778,0,3.88031406042324,,0.0571628511446566,,95,60,49,44,39,35,32,27
"161",2996,"America","Canada",1572,137,2020-04-30,37058856,51587,0,TRUE,0,48591,48591,1635.4,1469.2,1469.2,0,0,166.2,1392.02893904766,1311.18456543829,0,80.8443736093742,44.1298026037285,39.6450446284688,0,4.48475797525968,,0.0580766472173222,,96,61,50,45,40,36,33,28
"162",3184,"America","Canada",1649,188,2020-05-01,37058856,53236,0,TRUE,0,50052,50052,1645,1473.2,1473.2,0,0,171.8,1436.52572545682,1350.60834041936,0,85.9173850374658,44.3888499958013,39.7529810418325,0,4.63586895396879,,0.0598091517018559,,97,62,51,46,41,37,34,29
"163",3391,"America","Canada",1825,207,2020-05-02,37058856,55061,0,TRUE,0,51670,51670,1891.8,1727.2,1727.2,0,0,164.6,1485.77171405399,1394.26861962496,0,91.5030944290347,51.0485267003385,46.6069432904243,0,4.44158340991422,,0.0615862407148435,,98,63,52,47,42,38,35,30
"164",3566,"America","Canada",1653,175,2020-05-03,37058856,56714,0,TRUE,0,53148,53148,1837,1665.4,1665.4,0,0,171.6,1530.37643687652,1434.15112436282,0,96.2253125136944,49.5697978372565,44.9393257039559,0,4.63047213330061,,0.0628768910674613,,99,64,53,48,43,39,36,31
"165",3682,"America","Canada",2760,116,2020-05-04,37058856,59474,0,TRUE,0,55792,55792,1762,1590.2,1590.2,0,0,171.8,1604.85256209744,1505.4970935962,0,99.3554685012403,47.5459900866881,42.9101211327193,0,4.63586895396879,,0.0619094057907657,,100,65,54,49,44,40,37,32
"166",3854,"America","Canada",1298,172,2020-05-05,37058856,60772,0,TRUE,0,56918,56918,1687,1518.8,1518.8,0,0,168.2,1639.87792823394,1535.88119395807,0,103.996734275877,45.5221823361196,40.9834561541781,0,4.5387261819415,,0.0634173632593958,,101,66,55,50,45,41,38,33
"167",4043,"America","Canada",1274,189,2020-05-06,37058856,62046,0,TRUE,0,58003,58003,1641.6,1473.2,1473.2,0,0,168.4,1674.25567589026,1565.15894608296,0,109.09672980731,44.2971040444422,39.7529810418325,0,4.54412300260969,,0.0651613319150308,,102,67,56,51,46,42,39,34
"168",4232,"America","Canada",1450,189,2020-05-07,37058856,63496,0,TRUE,0,59264,59264,1392,1214.6,1214.6,0,0,177.4,1713.38262573459,1599.18590039585,0,114.196725338742,37.5618718505504,32.7748919178725,0,4.7869799326779,,0.0666498677082021,,103,68,57,52,47,43,40,35
"169",4408,"America","Canada",1426,176,2020-05-08,37058856,64922,0,TRUE,0,60514,60514,,,,,,,1751.86195709873,1632.91602957199,0,118.945927526743,,,,,,0.0678968608484027,,104,69,58,53,48,44,41,36
"170",4569,"America","Canada",1512,161,2020-05-09,37058856,66434,0,TRUE,0,61865,61865,,,,,,,1792.66192135019,1669.37155318556,0,123.29036816463,,,,,,0.06877502483668,,105,70,59,54,49,45,42,37
"171",133,"America","Chile",358,7,2020-04-20,18729160,10088,1,TRUE,1,9954,9954,405,396.6,396.6,0,0,8.4,538.625330767637,531.470711980676,0.0533926775146349,7.10122610944645,21.6240343934272,21.1755359023042,0,0.448498491122933,9.91276764472641e-05,0.0131839809674861,0.0075187969924812,47,40,35,31,26,22,13,1
"172",139,"America","Chile",419,6,2020-04-21,18729160,10507,1,TRUE,1,10367,10367,408.8,400,400,0,0,8.8,560.996862646269,553.52188779422,0.0533926775146349,7.42158217453426,21.8269265679828,21.357071005854,0,0.469855562128787,9.51746454744456e-05,0.0132292757209479,0.00719424460431655,48,41,36,32,27,23,14,2
"173",147,"America","Chile",325,8,2020-04-22,18729160,10832,1,TRUE,1,10684,10684,416.4,408,408,0,0,8.4,578.349482838526,570.44736656636,0.0533926775146349,7.84872359465133,22.232710917094,21.7842124259711,0,0.448498491122933,9.23190546528804e-05,0.0135709010339734,0.00680272108843537,49,42,37,33,28,24,15,3
